urn:cts:perslit:babataher.2beytiha:150	babataher		2beytiha	"
دوبیتی شمارهٔ ۱۵۰"		به خنجر گر برآرند دیدگانم%در آتش گر بسوزند استخوانم||اگر بر ناخنانم نی بکوبند%نگیرم دل ز یار مهربانم
urn:cts:perslit:babataher.2beytiha:151	babataher		2beytiha	"
دوبیتی شمارهٔ ۱۵۱"		مو آن آزردهٔ بی خانمانم%مو آن محنت نصیب سخت جانم||مو آن سرگشته خارم در بیابون%که هر بادی وزد پیشش دوانم
urn:cts:perslit:babataher.2beytiha:152	babataher		2beytiha	"
دوبیتی شمارهٔ ۱۵۲"		فلک کی بشنود آه و فغانم%بهر گردش زند آتش بجانم||یک عمری بگذرانم با غم و درد%بکام دل نگردد آسمانم
urn:cts:perslit:babataher.2beytiha:153	babataher		2beytiha	"
دوبیتی شمارهٔ ۱۵۳"		کنون داری نظر گو واکیانم%ز جورت در گدازه استخوانم||بکه اندیشه‌ای بیداد پیشه%که آهم تیر بو ناله کمانم
urn:cts:perslit:babataher.2beytiha:154	babataher		2beytiha	"
دوبیتی شمارهٔ ۱۵۴"		تو خود گفتی که مو ملاح مانم%به آب دیدکان کشتی برانم||همی ترسم که کشتی غرق وابو%درین دریای بی پایان بمانم
urn:cts:perslit:babataher.2beytiha:155	babataher		2beytiha	"
دوبیتی شمارهٔ ۱۵۵"		مو آن رندم که پا از سر ندونم%سراپایی بجز دلبر ندونم||دلارامی کز او دل گیرد آرام%بغیر از ساقی کوثر ندونم
urn:cts:perslit:babataher.2beytiha:156	babataher		2beytiha	"
دوبیتی شمارهٔ ۱۵۶"		دلم دور است و احوالش ندونم%کسی خواهد که پیغامش رسونم||خداوندا ز مرگم مهلتی ده%که دیداری بدیدارش رسونم
urn:cts:perslit:babataher.2beytiha:157	babataher		2beytiha	"
دوبیتی شمارهٔ ۱۵۷"		سر کوه بلند چندان نشینم%که لاله سر بر آره مو بچینم||الاله بیوفا بی بیوفا بی%نگار بیوفا چون مو گزینم
urn:cts:perslit:babataher.2beytiha:158	babataher		2beytiha	"
دوبیتی شمارهٔ ۱۵۸"		خوشا روزی که دیدار ته وینم%گل و سنبل ز رخسار ته چینم||بیا بنشین که تا وینم شو و روز%جمالت ای نگار نازنینم
urn:cts:perslit:babataher.2beytiha:159	babataher		2beytiha	"
دوبیتی شمارهٔ ۱۵۹"		شبی خواهم که پیغمبر ببینم%دمی با ساقی کوثر نشینم||بگیرم در بغل قبر رضا را%در آن گلشن گل شادی بچینم
urn:cts:perslit:babataher.2beytiha:15	babataher		2beytiha	"
دوبیتی شمارهٔ ۱۵"		یکی برزیگرک نالان درین دشت%بخون دیدگان آلاله می‌کشت||همی کشت و همی گفت ای دریغا%بباید کشت و هشت و رفت ازین دشت
urn:cts:perslit:babataher.2beytiha:160	babataher		2beytiha	"
دوبیتی شمارهٔ ۱۶۰"		بوره روزی که دیدار ته وینم%گل و سنبل به دیدار تو چینم||بوره بنشین برم سالان و ماهان%که تا سیرت بوینم نازنینم
urn:cts:perslit:babataher.2beytiha:161	babataher		2beytiha	"
دوبیتی شمارهٔ ۱۶۱"		گلستان جای تو ای نازنیننم%مو در گلخن به خاکستر نشینم||چه در گلشن چه در گلخن چه صحرا%چو دیده واکرم جز ته نوینم
urn:cts:perslit:babataher.2beytiha:162	babataher		2beytiha	"
دوبیتی شمارهٔ ۱۶۲"		به صحرا بنگرم صحرا ته وینم%به دریا بنگرم دریا ته وینم||بهر جا بنگرم کوه و در و دشت%نشان روی زیبای ته وینم
urn:cts:perslit:babataher.2beytiha:163	babataher		2beytiha	"
دوبیتی شمارهٔ ۱۶۳"		خوش آنساعت که دیدار ته وینم%کمند عنبرین تار ته وینم||نوینه خرمی هرگز دل مو%مگر آن دم که رخسار ته وینم
urn:cts:perslit:babataher.2beytiha:164	babataher		2beytiha	"
دوبیتی شمارهٔ ۱۶۴"		الهی دشمنت را خسته وینم%به سینه اش خنجری تا دسته وینم||سر شو آیم احوالش بپرسم%سحر آیم مزارش بسته وینم
urn:cts:perslit:babataher.2beytiha:165	babataher		2beytiha	"
دوبیتی شمارهٔ ۱۶۵"		اگر جسمم بسوزی سوته خواهم%اگر چشمم بدوزی دوته خواهم||اگر باغم بری تا گل بچینم%گلی همرنگ و همبوی ته خواهم
urn:cts:perslit:babataher.2beytiha:166	babataher		2beytiha	"
دوبیتی شمارهٔ ۱۶۶"		بیا سوته دلان گردهم آئیم%سخنها واکریم غم وانمائیم||ترازو آوریم غمها بسنجیم%هر آن سوته تریم وزنین تر آئیم
urn:cts:perslit:babataher.2beytiha:167	babataher		2beytiha	"
دوبیتی شمارهٔ ۱۶۷"		نمیدانم که سرگردان چرایم%گهی نالان گهی گریان چرایم||همه دردی بدوران یافت درمان%ندانم مو که بیدرمان چرایم
urn:cts:perslit:babataher.2beytiha:168	babataher		2beytiha	"
دوبیتی شمارهٔ ۱۶۸"		ز حال خویشتن مو بیخبر بیم%ندونم در سفر یا در حضر بیم||فغان از دست تو ای بیمروت%همین ذونم که عمری دربدر بیم
urn:cts:perslit:babataher.2beytiha:169	babataher		2beytiha	"
دوبیتی شمارهٔ ۱۶۹"		بوره یکدم بنالیم و بسوجیم%از آنرویی که هر دو تیره روجیم||ته بلبل حاش لله مثل مو نی%نبو جز درد و غم یک عمر روجیم
urn:cts:perslit:babataher.2beytiha:16	babataher		2beytiha	"
دوبیتی شمارهٔ ۱۶"		خرم کوه و خرم صحرا خرم دشت%خرم آنانکه این آلالیان کشت||بسی هند و بسی شند و بسی یند%همان کوه و همان صحرا همان دشت
urn:cts:perslit:babataher.2beytiha:170	babataher		2beytiha	"
دوبیتی شمارهٔ ۱۷۰"		عزیزا ما گرفتار دو دردیم%یکی عشق و دگر در دهر فردیم||نصیب کس مباد این غم که ما راست%جمالت یک نظر نادیده مردیم
urn:cts:perslit:babataher.2beytiha:171	babataher		2beytiha	"
دوبیتی شمارهٔ ۱۷۱"		بیا تا دست ازین عالم بداریم%بیا تا پای دل از گل برآریم||بیا تا بردباری پیشه سازیم%بیا تا تخم نیکوئی بکاریم
urn:cts:perslit:babataher.2beytiha:172	babataher		2beytiha	"
دوبیتی شمارهٔ ۱۷۲"		بوره کز دیده جیحونی بسازیم%بوره لیلی و مجنونی بسازیم||فریدون عزیزم رفتی از دست%بوره کز نو فریدونی بسازیم
urn:cts:perslit:babataher.2beytiha:173	babataher		2beytiha	"
دوبیتی شمارهٔ ۱۷۳"		بوره سوته دلان با ما بنالیم%زدست یار بی پروا بنالیم||بشیم با بلبل شیدا به گلشن%اگر بلبل نناله ما بنالیم
urn:cts:perslit:babataher.2beytiha:174	babataher		2beytiha	"
دوبیتی شمارهٔ ۱۷۴"		ته سر ورزان مو سودای ته ورزان%گریبان بلرزان وا ته لرزان||کفن در کردنم صحرای محشر%هران وینان احوال ته پرسان
urn:cts:perslit:babataher.2beytiha:175	babataher		2beytiha	"
دوبیتی شمارهٔ ۱۷۵"		برندم همچو یوسف گر بزندان%ویا نالم زغم چون مستمندان||اگر صد باغبان خصمی نماید%مدام آیم بگلزار تو خندان
urn:cts:perslit:babataher.2beytiha:176	babataher		2beytiha	"
دوبیتی شمارهٔ ۱۷۶"		دلم از دست ته نالانه نالان%اندرون دلم خون کشته پالان||هزاران قول با ما بیش کردی%همه قولان ته بالان بالان
urn:cts:perslit:babataher.2beytiha:177	babataher		2beytiha	"
دوبیتی شمارهٔ ۱۷۷"		گلی کشتم باین الوند دامان%آوش از دیده دادم صبح و شامان||چو روج آیو که بویش وا من آیو%برد بادش سر و سامان بسامان
urn:cts:perslit:babataher.2beytiha:178	babataher		2beytiha	"
دوبیتی شمارهٔ ۱۷۸"		خوشا آنان نه سر دارند نه سامان%نشینن هر دو پا پیچن به دامان||شو و روزان صبوری پیش گیرن%بیاد روی دلداران مدامان
urn:cts:perslit:babataher.2beytiha:179	babataher		2beytiha	"
دوبیتی شمارهٔ ۱۷۹"		بوره ای دل بوره باری بشیمان%مکه کاری کز آن گردی پشیمان||یه دو روزی بناکامی سرآریم%باشه روزی که گل چینیم بدامان
urn:cts:perslit:babataher.2beytiha:17	babataher		2beytiha	"
دوبیتی شمارهٔ ۱۷"		بهار آیو به صحرا و در و دشت%جوانی هم بهاری بود و بگذشت||سر قبر جوانان لاله رویه%دمی که گلرخان آیند به گلگشت
urn:cts:perslit:babataher.2beytiha:180	babataher		2beytiha	"
دوبیتی شمارهٔ ۱۸۰"		بوره منت بریم ما از کریمان%بکشیم دست از خوان لئیمان||کریمان دست در خوان کریمی%که بر خوانش نظر دارند کریمان
urn:cts:perslit:babataher.2beytiha:181	babataher		2beytiha	"
دوبیتی شمارهٔ ۱۸۱"		زدست مو کشیدی باز دامان%ز کردارت نبی یک جو پشیمان||روم آخر بدامانی زنم دست%که تا از وی رسد کارم بسامان
